settlement_period,price,asset,action,power_mw,soc,energy_mwh
5,117.31,Battery_2,hold,0.0,44.7,44.72
6,107.65,Battery_2,hold,0.0,44.7,44.72
7,111.68,Battery_2,hold,0.0,44.7,44.72
8,109.42,Battery_2,hold,0.0,44.7,44.72
9,112.39,Battery_2,hold,0.0,44.7,44.72
10,110.12,Battery_2,hold,0.0,44.7,44.72
11,128.08,Battery_2,discharge,12.5,37.8,37.78
12,125.79,Battery_2,discharge,12.5,30.8,30.83
13,125.14,Battery_2,discharge,12.5,23.9,23.89
14,125.85,Battery_2,discharge,12.5,16.9,16.94
15,117.32,Battery_2,hold,0.0,16.9,16.94
16,121.22,Battery_2,discharge,12.5,10.0,10.0
17,111.6,Battery_2,hold,0.0,10.0,10.0
18,106.3,Battery_2,hold,0.0,10.0,10.0
19,87.07,Battery_2,charge,2.78,11.2,11.25
20,74.17,Battery_2,charge,12.5,16.9,16.88
21,61.05,Battery_2,charge,12.5,22.5,22.5
22,57.04,Battery_2,charge,12.5,28.1,28.12
23,31.3,Battery_2,charge,12.5,33.8,33.75
24,23.88,Battery_2,charge,12.5,39.4,39.38
25,16.49,Battery_2,charge,12.5,45.0,45.0
26,12.51,Battery_2,charge,12.5,50.6,50.62
27,9.3,Battery_2,charge,12.5,56.2,56.25
28,13.19,Battery_2,charge,12.5,61.9,61.88
29,20.29,Battery_2,charge,12.5,67.5,67.5
30,31.49,Battery_2,charge,12.5,73.1,73.12
31,67.86,Battery_2,charge,12.5,78.8,78.75
32,80.58,Battery_2,charge,12.5,84.4,84.38
33,90.5,Battery_2,hold,0.0,84.4,84.38
34,81.38,Battery_2,charge,12.5,90.0,90.0
35,118.71,Battery_2,hold,0.0,90.0,90.0
36,113.06,Battery_2,hold,0.0,90.0,90.0
37,137.68,Battery_2,discharge,12.5,83.1,83.06
38,138.4,Battery_2,discharge,12.5,76.1,76.11
39,161.72,Battery_2,discharge,12.5,69.2,69.17
40,163.97,Battery_2,discharge,12.5,62.2,62.22
41,167.74,Battery_2,discharge,12.5,55.3,55.28
42,169.34,Battery_2,discharge,12.5,48.3,48.33
43,159.93,Battery_2,discharge,12.5,41.4,41.39
44,159.12,Battery_2,discharge,12.5,34.4,34.44
45,148.89,Battery_2,discharge,12.5,27.5,27.5
46,142.37,Battery_2,discharge,12.5,20.6,20.56
47,125.43,Battery_2,discharge,12.5,13.6,13.61
48,124.12,Battery_2,discharge,6.5,10.0,10.0
1,119.89,Battery_3,discharge,19.0,44.7,89.44
2,118.76,Battery_3,hold,0.0,44.7,89.44
3,112.64,Battery_3,hold,0.0,44.7,89.44
4,116.94,Battery_3,hold,0.0,44.7,89.44
5,117.31,Battery_3,hold,0.0,44.7,89.44
6,107.65,Battery_3,hold,0.0,44.7,89.44
7,111.68,Battery_3,hold,0.0,44.7,89.44
8,109.42,Battery_3,hold,0.0,44.7,89.44
9,112.39,Battery_3,hold,0.0,44.7,89.44
10,110.12,Battery_3,hold,0.0,44.7,89.44
11,128.08,Battery_3,discharge,25.0,37.8,75.56
12,125.79,Battery_3,discharge,25.0,30.8,61.67
13,125.14,Battery_3,discharge,25.0,23.9,47.78
14,125.85,Battery_3,discharge,25.0,16.9,33.89
15,117.32,Battery_3,hold,0.0,16.9,33.89
16,121.22,Battery_3,discharge,25.0,10.0,20.0
17,111.6,Battery_3,hold,0.0,10.0,20.0
18,106.3,Battery_3,hold,0.0,10.0,20.0
19,87.07,Battery_3,charge,5.56,11.2,22.5
20,74.17,Battery_3,charge,25.0,16.9,33.75
21,61.05,Battery_3,charge,25.0,22.5,45.0
22,57.04,Battery_3,charge,25.0,28.1,56.25
23,31.3,Battery_3,charge,25.0,33.8,67.5
24,23.88,Battery_3,charge,25.0,39.4,78.75
25,16.49,Battery_3,charge,25.0,45.0,90.0
26,12.51,Battery_3,charge,25.0,50.6,101.25
27,9.3,Battery_3,charge,25.0,56.2,112.5
28,13.19,Battery_3,charge,25.0,61.9,123.75
29,20.29,Battery_3,charge,25.0,67.5,135.0
30,31.49,Battery_3,charge,25.0,73.1,146.25
31,67.86,Battery_3,charge,25.0,78.8,157.5
32,80.58,Battery_3,charge,25.0,84.4,168.75
33,90.5,Battery_3,hold,0.0,84.4,168.75
34,81.38,Battery_3,charge,25.0,90.0,180.0
35,118.71,Battery_3,hold,0.0,90.0,180.0
36,113.06,Battery_3,hold,0.0,90.0,180.0
37,137.68,Battery_3,discharge,25.0,83.1,166.11
38,138.4,Battery_3,discharge,25.0,76.1,152.22
39,161.72,Battery_3,discharge,25.0,69.2,138.33
40,163.97,Battery_3,discharge,25.0,62.2,124.44
41,167.74,Battery_3,discharge,25.0,55.3,110.56
42,169.34,Battery_3,discharge,25.0,48.3,96.67
43,159.93,Battery_3,discharge,25.0,41.4,82.78
44,159.12,Battery_3,discharge,25.0,34.4,68.89
45,148.89,Battery_3,discharge,25.0,27.5,55.0
46,142.37,Battery_3,discharge,25.0,20.6,41.11
47,125.43,Battery_3,discharge,25.0,13.6,27.22
48,124.12,Battery_3,discharge,13.0,10.0,20.0
1,119.89,Battery_4,discharge,7.6,44.7,35.78
2,118.76,Battery_4,hold,0.0,44.7,35.78
3,112.64,Battery_4,hold,0.0,44.7,35.78
4,116.94,Battery_4,hold,0.0,44.7,35.78
5,117.31,Battery_4,hold,0.0,44.7,35.78
6,107.65,Battery_4,hold,0.0,44.7,35.78
7,111.68,Battery_4,hold,0.0,44.7,35.78
8,109.42,Battery_4,hold,0.0,44.7,35.78
9,112.39,Battery_4,hold,0.0,44.7,35.78
10,110.12,Battery_4,hold,0.0,44.7,35.78
11,128.08,Battery_4,discharge,10.0,37.8,30.22
12,125.79,Battery_4,discharge,10.0,30.8,24.67
13,125.14,Battery_4,discharge,10.0,23.9,19.11
14,125.85,Battery_4,discharge,10.0,16.9,13.56
15,117.32,Battery_4,hold,0.0,16.9,13.56
16,121.22,Battery_4,discharge,10.0,10.0,8.0
17,111.6,Battery_4,hold,0.0,10.0,8.0
18,106.3,Battery_4,hold,0.0,10.0,8.0
19,87.07,Battery_4,charge,2.22,11.2,9.0
20,74.17,Battery_4,charge,10.0,16.9,13.5
21,61.05,Battery_4,charge,10.0,22.5,18.0
22,57.04,Battery_4,charge,10.0,28.1,22.5
23,31.3,Battery_4,charge,10.0,33.8,27.0
24,23.88,Battery_4,charge,10.0,39.4,31.5
25,16.49,Battery_4,charge,10.0,45.0,36.0
26,12.51,Battery_4,charge,10.0,50.6,40.5
27,9.3,Battery_4,charge,10.0,56.2,45.0
28,13.19,Battery_4,charge,10.0,61.9,49.5
29,20.29,Battery_4,charge,10.0,67.5,54.0
30,31.49,Battery_4,charge,10.0,73.1,58.5
31,67.86,Battery_4,charge,10.0,78.8,63.0
32,80.58,Battery_4,charge,10.0,84.4,67.5
33,90.5,Battery_4,hold,0.0,84.4,67.5
34,81.38,Battery_4,charge,10.0,90.0,72.0
35,118.71,Battery_4,hold,0.0,90.0,72.0
36,113.06,Battery_4,hold,0.0,90.0,72.0
37,137.68,Battery_4,discharge,10.0,83.1,66.44
38,138.4,Battery_4,discharge,10.0,76.1,60.89
39,161.72,Battery_4,discharge,10.0,69.2,55.33
40,163.97,Battery_4,discharge,10.0,62.2,49.78
41,167.74,Battery_4,discharge,10.0,55.3,44.22
42,169.34,Battery_4,discharge,10.0,48.3,38.67
43,159.93,Battery_4,discharge,10.0,41.4,33.11
44,159.12,Battery_4,discharge,10.0,34.4,27.56
45,148.89,Battery_4,discharge,10.0,27.5,22.0
46,142.37,Battery_4,discharge,10.0,20.6,16.44
47,125.43,Battery_4,discharge,10.0,13.6,10.89
48,124.12,Battery_4,discharge,5.2,10.0,8.0
1,119.89,Battery_5,discharge,15.2,44.7,71.56
2,118.76,Battery_5,hold,0.0,44.7,71.56
3,112.64,Battery_5,hold,0.0,44.7,71.56
4,116.94,Battery_5,hold,0.0,44.7,71.56
5,117.31,Battery_5,hold,0.0,44.7,71.56
6,107.65,Battery_5,hold,0.0,44.7,71.56
7,111.68,Battery_5,hold,0.0,44.7,71.56
8,109.42,Battery_5,hold,0.0,44.7,71.56
9,112.39,Battery_5,hold,0.0,44.7,71.56
10,110.12,Battery_5,hold,0.0,44.7,71.56
11,128.08,Battery_5,discharge,20.0,37.8,60.44
12,125.79,Battery_5,discharge,20.0,30.8,49.33
13,125.14,Battery_5,discharge,20.0,23.9,38.22
14,125.85,Battery_5,discharge,20.0,16.9,27.11
15,117.32,Battery_5,hold,0.0,16.9,27.11
16,121.22,Battery_5,discharge,20.0,10.0,16.0
17,111.6,Battery_5,hold,0.0,10.0,16.0
18,106.3,Battery_5,hold,0.0,10.0,16.0
19,87.07,Battery_5,charge,4.44,11.2,18.0
20,74.17,Battery_5,charge,20.0,16.9,27.0
21,61.05,Battery_5,charge,20.0,22.5,36.0
22,57.04,Battery_5,charge,20.0,28.1,45.0
23,31.3,Battery_5,charge,20.0,33.8,54.0
24,23.88,Battery_5,charge,20.0,39.4,63.0
25,16.49,Battery_5,charge,20.0,45.0,72.0
26,12.51,Battery_5,charge,20.0,50.6,81.0
27,9.3,Battery_5,charge,20.0,56.2,90.0
28,13.19,Battery_5,charge,20.0,61.9,99.0
29,20.29,Battery_5,charge,20.0,67.5,108.0
30,31.49,Battery_5,charge,20.0,73.1,117.0
31,67.86,Battery_5,charge,20.0,78.8,126.0
32,80.58,Battery_5,charge,20.0,84.4,135.0
33,90.5,Battery_5,hold,0.0,84.4,135.0
34,81.38,Battery_5,charge,20.0,90.0,144.0
35,118.71,Battery_5,hold,0.0,90.0,144.0
36,113.06,Battery_5,hold,0.0,90.0,144.0
37,137.68,Battery_5,discharge,20.0,83.1,132.89
38,138.4,Battery_5,discharge,20.0,76.1,121.78
39,161.72,Battery_5,discharge,20.0,69.2,110.67
40,163.97,Battery_5,discharge,20.0,62.2,99.56
41,167.74,Battery_5,discharge,20.0,55.3,88.44
42,169.34,Battery_5,discharge,20.0,48.3,77.33
43,159.93,Battery_5,discharge,20.0,41.4,66.22
44,159.12,Battery_5,discharge,20.0,34.4,55.11
45,148.89,Battery_5,discharge,20.0,27.5,44.0
46,142.37,Battery_5,discharge,20.0,20.6,32.89
47,125.43,Battery_5,discharge,20.0,13.6,21.78
48,124.12,Battery_5,discharge,10.4,10.0,16.0
